id,date,input,output
236,2010,"In 2010, Willie O'Dea holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
237,2010,"In 2010, Joaquim Forn is a member of the <extra_id_0>.",<extra_id_0> Democratic Convergence of Catalonia <extra_id_1>
238,2010,"In 2010, David Trezeguet plays for <extra_id_0>.",<extra_id_0> Juventus FC <extra_id_1>
239,2010,"In 2010, Douglas Carswell is a member of the <extra_id_0>.",<extra_id_0> Conservative Party <extra_id_1>
240,2010,"In 2010, Belinda Johnson works for <extra_id_0>.",<extra_id_0> Yahoo <extra_id_1>
241,2010,"In 2010, <extra_id_0> is the chair of Parliamentary Assembly of the Organization for Security and Co-operation in Europe.",<extra_id_0> Petros Efthymiou <extra_id_1>
242,2010,"In 2010, České aerolinie is owned by <extra_id_0>.",<extra_id_0> Korean Air <extra_id_1>
243,2010,"In 2010, John Ratcliffe holds the position of <extra_id_0>.",<extra_id_0> mayor <extra_id_1>
244,2010,"In 2010, James Marape is a member of the <extra_id_0>.",<extra_id_0> National Alliance Party <extra_id_1>
245,2010,"In 2010, Tim Burgess holds the position of <extra_id_0>.",<extra_id_0> councillor <extra_id_1>
246,2010,"In 2010, Teresa Rakowska-Harmstone works for <extra_id_0>.",<extra_id_0> Harvard University <extra_id_1>
247,2010,"In 2010, <extra_id_0> is the head of the government of United States of America.",<extra_id_0> Barack Obama <extra_id_1>
248,2010,"In 2010, Curt Rice works for <extra_id_0>.",<extra_id_0> University of Tromsø – The Arctic University of Norway <extra_id_1>
249,2010,"In 2010, Joshua Greenberg works for <extra_id_0>.",<extra_id_0> Alfred P. Sloan Foundation <extra_id_1>
250,2010,"In 2010, Yukio Edano is a member of the <extra_id_0>.",<extra_id_0> Democratic Party of Japan <extra_id_1>
251,2010,"In 2010, Mathieu Valbuena plays for <extra_id_0>.",<extra_id_0> France national association football team <extra_id_1>
252,2010,"In 2010, Joseph William Tobin holds the position of <extra_id_0>.",<extra_id_0> Catholic bishop <extra_id_1>
253,2010,"In 2010, Rauff Hakeem holds the position of <extra_id_0>.",<extra_id_0> Minister of Justice <extra_id_1>
254,2010,"In 2010, Michael Bostwick plays for <extra_id_0>.",<extra_id_0> Stevenage F.C. <extra_id_1>
255,2010,"In 2010, Renate Weber holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
256,2010,"In 2010, <extra_id_0> is the head coach of Olympique de Marseille.",<extra_id_0> Didier Deschamps <extra_id_1>
257,2010,"In 2010, Martin Heinrich holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
258,2010,"In 2010, Deborah Orr works for <extra_id_0>.",<extra_id_0> The Guardian <extra_id_1>
259,2010,"In 2010, Graham Watson holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
260,2010,"In 2010, Mo'ne Davis attended <extra_id_0>.",<extra_id_0> Springside Chestnut Hill Academy <extra_id_1>
261,2010,"In 2010, Tom Cairney plays for <extra_id_0>.",<extra_id_0> Scotland national under-21 football team <extra_id_1>
262,2010,"In 2010, Felix Finkbeiner attended <extra_id_0>.","<extra_id_0> School of Oriental and African Studies, University of London <extra_id_1>"
263,2010,"In 2010, Thiago Silva plays for <extra_id_0>.",<extra_id_0> Brazil national football team <extra_id_1>
264,2010,"In 2010, Younis Mahmoud plays for <extra_id_0>.",<extra_id_0> Al-Gharafa Sports Club <extra_id_1>
265,2010,"In 2010, Bernhard Schölkopf works for <extra_id_0>.",<extra_id_0> Max Planck Institute for Biological Cybernetics <extra_id_1>
266,2010,"In 2010, <extra_id_0> is the chair of Hungarian Academy of Sciences.",<extra_id_0> József Pálinkás <extra_id_1>
267,2010,"In 2010, Tim Cahill plays for <extra_id_0>.",<extra_id_0> Everton F.C. <extra_id_1>
268,2010,"In 2010, Pranab Mukherjee holds the position of <extra_id_0>.",<extra_id_0> Minister of Finance <extra_id_1>
269,2010,"In 2010, Brandi M. Cossairt works for <extra_id_0>.",<extra_id_0> Columbia University <extra_id_1>
270,2010,"In 2010, <extra_id_0> is the chair of Hungarian Socialist Party.",<extra_id_0> Attila Mesterházy <extra_id_1>
271,2010,"In 2010, Manuel Neuer plays for <extra_id_0>.",<extra_id_0> FC Schalke 04 <extra_id_1>
272,2010,"In 2010, Steve Jones plays for <extra_id_0>.",<extra_id_0> Walsall F.C. <extra_id_1>
273,2010,"In 2010, Brandon Clarke attended <extra_id_0>.",<extra_id_0> Desert Vista High School <extra_id_1>
274,2010,"In 2010, <extra_id_0> is the head of the government of Manitoba.",<extra_id_0> Greg Selinger <extra_id_1>
275,2010,"In 2010, Álvaro Uribe Vélez is a member of the <extra_id_0>.",<extra_id_0> Colombia First <extra_id_1>
276,2010,"In 2010, <extra_id_0> is the chair of Mejlis of the Crimean Tatar People.",<extra_id_0> Mustafa Dzhemilev <extra_id_1>
277,2010,"In 2010, Hugo Chávez holds the position of <extra_id_0>.",<extra_id_0> President of Venezuela <extra_id_1>
278,2010,"In 2010, <extra_id_0> is the head of the government of Montgomery County.",<extra_id_0> Isiah Leggett <extra_id_1>
279,2010,"In 2010, Andrea Dutton works for <extra_id_0>.",<extra_id_0> Australian National University <extra_id_1>
280,2010,"In 2010, Brian Schatz holds the position of <extra_id_0>.",<extra_id_0> Lieutenant Governor of Hawaii <extra_id_1>
281,2010,"In 2010, J. J. Watt plays for <extra_id_0>.",<extra_id_0> Wisconsin Badgers football <extra_id_1>
282,2010,"In 2010, Gail Koziara Boudreaux works for <extra_id_0>.",<extra_id_0> UnitedHealth Group <extra_id_1>
283,2010,"In 2010, <extra_id_0> is the chair of Rijksmuseum.",<extra_id_0> Anthony Ruys <extra_id_1>
284,2010,"In 2010, <extra_id_0> is the head of the government of Niigata Prefecture.",<extra_id_0> Hirohiko Izumida <extra_id_1>
285,2010,"In 2010, Chesley ""Sully"" Sullenberger works for <extra_id_0>.",<extra_id_0> US Airways <extra_id_1>
286,2010,"In 2010, SourceForge is owned by <extra_id_0>.",<extra_id_0> Vera Augustin Research <extra_id_1>
287,2010,"In 2010, Erik Solheim holds the position of <extra_id_0>.",<extra_id_0> Minister of International Development <extra_id_1>
288,2010,"In 2010, Merete Riisager works for <extra_id_0>.",<extra_id_0> The Lego Group <extra_id_1>
289,2010,"In 2010, Merete Riisager is a member of the <extra_id_0>.",<extra_id_0> Radical Left <extra_id_1>
290,2010,"In 2010, <extra_id_0> is the chair of Verein für Socialpolitik.",<extra_id_0> Lars-Hendrik Röller <extra_id_1>
291,2010,"In 2010, Doug Shane works for <extra_id_0>.",<extra_id_0> Scaled Composites <extra_id_1>
292,2010,"In 2010, Giuseppe Veltri works for <extra_id_0>.",<extra_id_0> University of Halle-Wittenberg <extra_id_1>
293,2010,"In 2010, Glider Ushñahua is a member of the <extra_id_0>.",<extra_id_0> Popular Action <extra_id_1>
294,2010,"In 2010, Vincent Chauvet attended <extra_id_0>.",<extra_id_0> Sciences Po <extra_id_1>
295,2010,"In 2010, <extra_id_0> is the chair of Myanmar Dental Association.",<extra_id_0> Thein Tut <extra_id_1>
296,2010,"In 2010, Edinson Cavani plays for <extra_id_0>.",<extra_id_0> S.S.C. Napoli <extra_id_1>
297,2010,"In 2010, <extra_id_0> is the head coach of FC Astra Giurgiu.",<extra_id_0> Marius Șumudică <extra_id_1>
298,2010,"In 2010, Douglas Alexander holds the position of <extra_id_0>.",<extra_id_0> Secretary of State for International Development <extra_id_1>
299,2010,"In 2010, <extra_id_0> is the head of the government of Catalonia.",<extra_id_0> José Montilla <extra_id_1>
300,2010,"In 2010, Andy Lonergan plays for <extra_id_0>.",<extra_id_0> Preston North End F.C. <extra_id_1>
301,2010,"In 2010, Mindy Grossman works for <extra_id_0>.",<extra_id_0> Home Shopping Network <extra_id_1>
302,2010,"In 2010, Chris Finlayson holds the position of <extra_id_0>.",<extra_id_0> Attorney-General of New Zealand <extra_id_1>
303,2010,"In 2010, Gianni Pittella holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
304,2010,"In 2010, Jimmer Fredette plays for <extra_id_0>.",<extra_id_0> BYU Cougars men's basketball <extra_id_1>
305,2010,"In 2010, Michèle Dittlot is a member of the <extra_id_0>.",<extra_id_0> National Union for the Future of Monaco <extra_id_1>
306,2010,"In 2010, Jimmy Bullard plays for <extra_id_0>.",<extra_id_0> Hull City A.F.C. <extra_id_1>
307,2010,"In 2010, John Guidetti plays for <extra_id_0>.",<extra_id_0> Burnley F.C. <extra_id_1>
308,2010,"In 2010, Meritxell Budó i Pla is a member of the <extra_id_0>.",<extra_id_0> Democratic Convergence of Catalonia <extra_id_1>
309,2010,"In 2010, Brian Hayes holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
310,2010,"In 2010, Yoh Iwasa works for <extra_id_0>.",<extra_id_0> Kyushu University <extra_id_1>
311,2010,"In 2010, <extra_id_0> is the chair of University of Richmond.",<extra_id_0> Edward L. Ayers <extra_id_1>
312,2010,"In 2010, Didier Fassin works for <extra_id_0>.",<extra_id_0> Institute for Advanced Study <extra_id_1>
313,2010,"In 2010, Leonore Gewessler works for <extra_id_0>.",<extra_id_0> Green European Foundation <extra_id_1>
314,2010,"In 2010, Jos Buttler plays for <extra_id_0>.",<extra_id_0> Somerset County Cricket Club <extra_id_1>
315,2010,"In 2010, Sintra Line is owned by <extra_id_0>.",<extra_id_0> REFER <extra_id_1>
316,2010,"In 2010, <extra_id_0> is the head coach of Hallescher FC.",<extra_id_0> Sven Köhler <extra_id_1>
317,2010,"In 2010, <extra_id_0> is the head of the government of Istanbul.",<extra_id_0> Kadir Topbaş <extra_id_1>
318,2010,"In 2010, Alexander Hamilton is owned by <extra_id_0>.",<extra_id_0> Credit Suisse <extra_id_1>
319,2010,"In 2010, Stewart Stevenson holds the position of <extra_id_0>.",<extra_id_0> Minister for Transport and Veterans <extra_id_1>
320,2010,"In 2010, Lin Jianhua works for <extra_id_0>.",<extra_id_0> Chongqing University <extra_id_1>
321,2010,"In 2010, Laura Borràs is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
322,2010,"In 2010, Dan Koehl works for <extra_id_0>.",<extra_id_0> Prague Zoo <extra_id_1>
323,2010,"In 2010, <extra_id_0> is the chair of Liga Veneta.",<extra_id_0> Flavio Tosi <extra_id_1>
324,2010,"In 2010, Steven Salaita works for <extra_id_0>.",<extra_id_0> Virginia Tech <extra_id_1>
325,2010,"In 2010, Lucía Sosa is a member of the <extra_id_0>.",<extra_id_0> Democratic People's Movement <extra_id_1>
326,2010,"In 2010, Cole Hamels plays for <extra_id_0>.",<extra_id_0> Philadelphia Phillies <extra_id_1>
327,2010,"In 2010, Eric Abetz holds the position of <extra_id_0>.",<extra_id_0> Leader of the Opposition in the Senate <extra_id_1>
328,2010,"In 2010, <extra_id_0> is the chair of Bank of Finland.",<extra_id_0> Erkki Liikanen <extra_id_1>
329,2010,"In 2010, Don Farrell holds the position of <extra_id_0>.",<extra_id_0> Member of the Australian Senate <extra_id_1>
330,2010,"In 2010, William Kamkwamba attended <extra_id_0>.",<extra_id_0> Dartmouth College <extra_id_1>
331,2010,"In 2010, Espen Barth Eide holds the position of <extra_id_0>.",<extra_id_0> State Secretary <extra_id_1>
332,2010,"In 2010, Cristian Popescu Piedone is a member of the <extra_id_0>.",<extra_id_0> Conservative Party <extra_id_1>
333,2010,"In 2010, Elina Netšajeva attended <extra_id_0>.",<extra_id_0> Estonian Academy of Music and Theatre <extra_id_1>
334,2010,"In 2010, Brenda Hale, Baroness Hale of Richmond holds the position of <extra_id_0>.",<extra_id_0> Justice of the Supreme Court of the United Kingdom <extra_id_1>
335,2010,"In 2010, <extra_id_0> is the chair of National Society of Film Critics.",<extra_id_0> David Sterritt <extra_id_1>
336,2010,"In 2010, Sam Lantinga works for <extra_id_0>.",<extra_id_0> Blizzard Entertainment <extra_id_1>
337,2010,"In 2010, Phil Hudson works for <extra_id_0>.","<extra_id_0> Dakota Collegiate, Winnipeg <extra_id_1>"
338,2010,"In 2010, Neymar plays for <extra_id_0>.",<extra_id_0> Santos F.C. <extra_id_1>
339,2010,"In 2010, John Longworth is a member of the <extra_id_0>.",<extra_id_0> Brexit Party <extra_id_1>
340,2010,"In 2010, <extra_id_0> is the head of the government of Albany.",<extra_id_0> Gerald Jennings <extra_id_1>
341,2010,"In 2010, <extra_id_0> is the head coach of A.C. ChievoVerona.",<extra_id_0> Stefano Pioli <extra_id_1>
342,2010,"In 2010, Mario Mandžukić plays for <extra_id_0>.",<extra_id_0> Croatia national association football team <extra_id_1>
343,2010,"In 2010, Mirela Holy is a member of the <extra_id_0>.",<extra_id_0> Social Democratic Party of Croatia <extra_id_1>
344,2010,"In 2010, Pau Gasol plays for <extra_id_0>.",<extra_id_0> Los Angeles Lakers <extra_id_1>
345,2010,"In 2010, <extra_id_0> is the chair of State Ethnic Affairs Commission.",<extra_id_0> Yang Jing <extra_id_1>
346,2010,"In 2010, Westfield Wheaton is owned by <extra_id_0>.",<extra_id_0> Westfield Group <extra_id_1>
347,2010,"In 2010, Nicola Sturgeon holds the position of <extra_id_0>.",<extra_id_0> Cabinet Secretary for Health and Wellbeing <extra_id_1>
348,2010,"In 2010, Bryan Alberts attended <extra_id_0>.",<extra_id_0> Village Christian Schools <extra_id_1>
349,2010,"In 2010, Yoann Gourcuff plays for <extra_id_0>.",<extra_id_0> France national association football team <extra_id_1>
350,2010,"In 2010, Kåre Schultz works for <extra_id_0>.",<extra_id_0> Novo Nordisk <extra_id_1>
351,2010,"In 2010, George van Kooten works for <extra_id_0>.",<extra_id_0> University of Groningen <extra_id_1>
352,2010,"In 2010, Dario Hunter is a member of the <extra_id_0>.",<extra_id_0> Democratic Party <extra_id_1>
353,2010,"In 2010, Thorbjørn Jagland holds the position of <extra_id_0>.",<extra_id_0> Secretary General of the Council of Europe <extra_id_1>
354,2010,"In 2010, Arancha González works for <extra_id_0>.",<extra_id_0> World Trade Organization <extra_id_1>
355,2010,"In 2010, Ricardo Clark plays for <extra_id_0>.",<extra_id_0> United States men's national soccer team <extra_id_1>
356,2010,"In 2010, Selkent is owned by <extra_id_0>.",<extra_id_0> Stagecoach Group <extra_id_1>
357,2010,"In 2010, Tulsi Gabbard holds the position of <extra_id_0>.",<extra_id_0> councillor <extra_id_1>
358,2010,"In 2010, Alexander Stubb holds the position of <extra_id_0>.",<extra_id_0> Minister for Foreign Affairs of Finland <extra_id_1>
359,2010,"In 2010, <extra_id_0> is the head coach of Hapoel Holon.",<extra_id_0> Dan Shamir <extra_id_1>
360,2010,"In 2010, Andrew Mitchell holds the position of <extra_id_0>.",<extra_id_0> Secretary of State for International Development <extra_id_1>
361,2010,"In 2010, François-Michel Lambert is a member of the <extra_id_0>.",<extra_id_0> Ecology Generation <extra_id_1>
362,2010,"In 2010, Sergio Villalobos works for <extra_id_0>.",<extra_id_0> Andrés Bello University <extra_id_1>
363,2010,"In 2010, Romain Grau is a member of the <extra_id_0>.",<extra_id_0> The Republicans <extra_id_1>
364,2010,"In 2010, Rémi Anicotte works for <extra_id_0>.",<extra_id_0> Lycée Louis-le-Grand <extra_id_1>
365,2010,"In 2010, Brittany Kaiser attended <extra_id_0>.","<extra_id_0> Birkbeck, University of London <extra_id_1>"
366,2010,"In 2010, Deborah L. Birx works for <extra_id_0>.",<extra_id_0> Centers for Disease Control and Prevention <extra_id_1>
367,2010,"In 2010, Zhang Dejiang holds the position of <extra_id_0>.",<extra_id_0> Vice Premier of the State Council of the People's Republic of China <extra_id_1>
368,2010,"In 2010, Kenneth Vermeer plays for <extra_id_0>.",<extra_id_0> AFC Ajax <extra_id_1>
369,2010,"In 2010, Moxie Marlinspike works for <extra_id_0>.",<extra_id_0> Whisper Systems <extra_id_1>
370,2010,"In 2010, Michael Boulding plays for <extra_id_0>.",<extra_id_0> Bradford City A.F.C. <extra_id_1>
371,2010,"In 2010, Fernando Torres plays for <extra_id_0>.",<extra_id_0> Spain national association football team <extra_id_1>
372,2010,"In 2010, Muttah Suresh plays for <extra_id_0>.",<extra_id_0> United Sikkim F.C. <extra_id_1>
373,2010,"In 2010, The Frisky is owned by <extra_id_0>.",<extra_id_0> Turner Broadcasting System <extra_id_1>
374,2010,"In 2010, Sabine Hossenfelder works for <extra_id_0>.",<extra_id_0> Nordic Institute for Theoretical Physics <extra_id_1>
375,2010,"In 2010, Meir Cohen is a member of the <extra_id_0>.",<extra_id_0> Yisrael Beiteinu <extra_id_1>
376,2010,"In 2010, Jyrki Katainen holds the position of <extra_id_0>.",<extra_id_0> Deputy Prime Minister of Finland <extra_id_1>
377,2010,"In 2010, Russell Crowe's jockstrap is owned by <extra_id_0>.",<extra_id_0> Russell Crowe <extra_id_1>
378,2010,"In 2010, Aurore Bergé is a member of the <extra_id_0>.",<extra_id_0> The Republicans <extra_id_1>
379,2010,"In 2010, Richard Keogh plays for <extra_id_0>.",<extra_id_0> Carlisle United F.C. <extra_id_1>
380,2010,"In 2010, <extra_id_0> is the chair of Société des océanistes.",<extra_id_0> Maurice Godelier <extra_id_1>
381,2010,"In 2010, Yannick Kerlogot is a member of the <extra_id_0>.",<extra_id_0> Europe Ecology – The Greens <extra_id_1>
382,2010,"In 2010, Wout Brama plays for <extra_id_0>.",<extra_id_0> Netherlands national association football team <extra_id_1>
383,2010,"In 2010, Samuel Eto'o plays for <extra_id_0>.",<extra_id_0> Inter Milan <extra_id_1>
384,2010,"In 2010, Jeffrey Mark Deskovic attended <extra_id_0>.",<extra_id_0> John Jay College of Criminal Justice <extra_id_1>
385,2010,"In 2010, Mohammad Amir plays for <extra_id_0>.",<extra_id_0> National Bank of Pakistan cricket team <extra_id_1>
386,2010,"In 2010, <extra_id_0> is the chair of Post Office Ltd.",<extra_id_0> Sir Donald Brydon <extra_id_1>
387,2010,"In 2010, Statue of Robert Milligan is owned by <extra_id_0>.",<extra_id_0> British Waterways <extra_id_1>
388,2010,"In 2010, Marius Niculae plays for <extra_id_0>.",<extra_id_0> Romania national association football team <extra_id_1>
