id,date,input,output
938,2018,"In 2018, Wojciech Szczęsny plays for <extra_id_0>.",<extra_id_0> Juventus FC <extra_id_1>
939,2018,"In 2018, Mercedes Aráoz holds the position of <extra_id_0>.",<extra_id_0> President of the Council of Ministers of Peru <extra_id_1>
940,2018,"In 2018, Paavo Väyrynen holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
941,2018,"In 2018, Paavo Väyrynen is a member of the <extra_id_0>.",<extra_id_0> Citizens' Party <extra_id_1>
942,2018,"In 2018, Jack Wilshere plays for <extra_id_0>.",<extra_id_0> Arsenal F.C. <extra_id_1>
943,2018,"In 2018, Mahathir Mohamad is a member of the <extra_id_0>.",<extra_id_0> Malaysian United Indigenous Party <extra_id_1>
944,2018,"In 2018, <extra_id_0> is the head coach of France national rugby league team.",<extra_id_0> Aurélien Cologni <extra_id_1>
945,2018,"In 2018, <extra_id_0> is the chair of Assembly of Experts for Leadership.",<extra_id_0> Ahmad Jannati <extra_id_1>
946,2018,"In 2018, Patrick Kisnorbo plays for <extra_id_0>.",<extra_id_0> Melbourne City Football Club <extra_id_1>
947,2018,"In 2018, Mesut Özil plays for <extra_id_0>.",<extra_id_0> Arsenal F.C. <extra_id_1>
948,2018,"In 2018, Marcelo Díaz plays for <extra_id_0>.",<extra_id_0> Club Universidad Nacional <extra_id_1>
949,2018,"In 2018, Nanette Barragán holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
950,2018,"In 2018, F. Richard Spencer holds the position of <extra_id_0>.",<extra_id_0> auxiliary bishop <extra_id_1>
951,2018,"In 2018, Clifford Williams works for <extra_id_0>.",<extra_id_0> Wheaton College <extra_id_1>
952,2018,"In 2018, Claudio Nastruzzi works for <extra_id_0>.",<extra_id_0> University of Southampton <extra_id_1>
953,2018,"In 2018, Chris Porter plays for <extra_id_0>.",<extra_id_0> Colchester United F.C. <extra_id_1>
954,2018,"In 2018, <extra_id_0> is the head of the government of Ivory Coast.",<extra_id_0> Amadou Gon Coulibaly <extra_id_1>
955,2018,"In 2018, David McNarry is a member of the <extra_id_0>.",<extra_id_0> UK Independence Party <extra_id_1>
956,2018,"In 2018, <extra_id_0> is the head of the government of Nur-Sultan.",<extra_id_0> Bakhyt Sultanov <extra_id_1>
957,2018,"In 2018, Paola Pabón is a member of the <extra_id_0>.",<extra_id_0> PAIS Alliance <extra_id_1>
958,2018,"In 2018, <extra_id_0> is the head of the government of Guinea.",<extra_id_0> Mamady Youla <extra_id_1>
959,2018,"In 2018, Vera Papisova works for <extra_id_0>.",<extra_id_0> Teen Vogue <extra_id_1>
960,2018,"In 2018, Jonah Berger works for <extra_id_0>.",<extra_id_0> The Wharton School <extra_id_1>
961,2018,"In 2018, Mathias Cormann holds the position of <extra_id_0>.",<extra_id_0> Minister for Finance of Australia <extra_id_1>
962,2018,"In 2018, Marc Bernhard is a member of the <extra_id_0>.",<extra_id_0> Alternative for Germany <extra_id_1>
963,2018,"In 2018, Jonas Gahr Støre holds the position of <extra_id_0>.",<extra_id_0> party leader <extra_id_1>
964,2018,"In 2018, Vyacheslav Volodin holds the position of <extra_id_0>.",<extra_id_0> Chairman of the State Duma <extra_id_1>
965,2018,"In 2018, Jan Vertonghen plays for <extra_id_0>.",<extra_id_0> Tottenham Hotspur F.C. <extra_id_1>
966,2018,"In 2018, Fernando Cheung is a member of the <extra_id_0>.",<extra_id_0> Labour Party <extra_id_1>
967,2018,"In 2018, Virgil van Dijk plays for <extra_id_0>.",<extra_id_0> ACS Sepsi OSK Sfântu Gheorghe <extra_id_1>
968,2018,"In 2018, Indira Alfonzo works for <extra_id_0>.",<extra_id_0> Supreme Tribunal of Justice of Venezuela <extra_id_1>
969,2018,"In 2018, Paolo Alli is a member of the <extra_id_0>.",<extra_id_0> Popular Alternative <extra_id_1>
970,2018,"In 2018, Angelino Alfano is a member of the <extra_id_0>.",<extra_id_0> New Centre-Right <extra_id_1>
971,2018,"In 2018, <extra_id_0> is the head coach of Boavista F.C..",<extra_id_0> Jorge Simão <extra_id_1>
972,2018,"In 2018, <extra_id_0> is the chair of Ministry of Agriculture, Food and Rural Affairs.",<extra_id_0> Kim Yung-rok <extra_id_1>
973,2018,"In 2018, Gerardo Buganza is a member of the <extra_id_0>.",<extra_id_0> Ecologist Green Party of Mexico <extra_id_1>
